Timestamp,Note,Rating
2024-05-02T19:30:11Z,post workshop expulsion,4.0
2024-05-01T14:04:00Z,oh no,3.0
2024-04-30T15:16:55Z,a flood,5.0
2024-04-29T20:07:17Z,I don't feel great,3.0
2024-04-29T15:15:38Z,"I waited, and waited, and ran, and panicked, and released",4.0
2024-04-27T14:26:55Z,"no more talk, time to cleanse",5.0
2024-04-26T13:29:02Z,bad timing but necessary,2.0
2024-04-25T13:03:32Z,"just a professional girl on her period, poopin",3.0
2024-04-23T19:01:39Z,let us fly into the sun on the wings of angels,2.0
2024-04-23T13:57:28Z,"not wonderful, but emptying",3.0
2024-04-22T19:16:26Z,something unholy awakened within me,4.0
2024-04-22T15:01:50Z,I HAVE WAITED FOR THIS FOR SO LONG,5.0
2024-04-18T15:23:25Z,I was transfixed in time,5.0
2024-04-16T22:30:51Z,took too long but it was worth it ,4.0
2024-04-15T17:54:32Z,what a spectacular experience,5.0
2024-04-13T19:44:46Z,"owie, need fiber gummies",3.0
2024-04-10T19:54:12Z,I'm melting,3.0
2024-04-08T15:24:10Z,my child is staring at me and really doesn't understand how insecure I suddenly feel,4.0
2024-04-08T03:54:15Z,"at last I am light, I am free",5.0
2024-04-04T21:02:39Z,surprise,3.0
2024-04-04T16:54:26Z,I have no energy,4.0
2024-04-03T15:58:45Z,my tea never fails me,5.0
2024-04-01T15:29:39Z,a fountain,5.0
2024-03-30T16:09:21Z,bursting forth,4.0
2024-03-28T16:47:04Z,wow,5.0
2024-03-27T15:03:11Z,left a meeting to explode,4.0
2024-03-26T15:24:13Z,"I did the potty dance right before this, what a rush ",4.0
2024-03-25T16:45:30Z,a bonus???,3.0
2024-03-25T14:55:36Z,"sprinting before my meeting, omg",3.0
2024-03-24T22:05:50Z,wow I am so empty,5.0
2024-03-24T01:34:43Z,had to hide from humans,4.0
2024-03-22T04:25:01Z,very late,3.0
2024-03-20T19:25:50Z,kinda late,3.0
2024-03-19T14:53:56Z,tea tea tea tea,5.0
2024-03-18T15:34:57Z,tea ignites passion and poop,3.0
2024-03-17T03:55:14Z,a cass poop in a cass city,5.0
2024-03-15T15:31:19Z,what a day ,4.0
2024-03-13T15:55:17Z,sleepy,3.0
2024-03-11T20:46:22Z,a tasteful experience,4.0
2024-03-11T02:54:55Z,brownie again,3.0
2024-03-09T23:15:13Z," Interesting consistency, reminds me of a brownie ",4.0
2024-03-09T01:41:55Z,a surprise I did not expect,4.0
2024-03-07T17:28:06Z,slid right out,3.0
2024-03-06T16:21:27Z,mediocre at best,3.0
2024-03-05T20:26:51Z,feelin lonely,2.0
2024-03-05T17:27:01Z,I overflow,3.0
2024-03-04T17:01:39Z,"tea works so fast, I could not stop",4.0
2024-03-04T14:55:53Z,I've been waiting for this,5.0
2024-03-04T01:42:27Z,thank goodness pre-shower,4.0
2024-03-03T16:58:04Z,very bad,1.0
2024-03-02T18:18:09Z,I should drink more water,4.0
2024-02-29T17:48:40Z,the tea did what it could,3.0
2024-02-27T15:01:14Z,dashed out of bed for relief and panic,3.0
2024-02-26T20:04:10Z,I crave excellence and receive garbage,1.0
2024-02-26T15:20:39Z,free me from this spicy prison,1.0
2024-02-26T07:01:11Z,truly terrible,1.0
2024-02-24T00:16:10Z,spicy and heavy,5.0
2024-02-22T16:19:51Z,tea works wonders,5.0
2024-02-21T17:12:33Z,does honor matter,3.0
2024-02-20T15:41:11Z,getting back in a rhythm,3.0
2024-02-19T21:12:09Z,terrible,1.0
2024-02-19T17:15:37Z,oh my word I waited so long,3.0
2024-02-18T19:49:36Z,"so long overdue, I've waited so much",4.0
2024-02-16T00:35:25Z,"the baby and I pooping at the same time
family",4.0
2024-02-15T18:18:00Z,TEA IS POWERFUL,5.0
2024-02-15T04:09:00Z,finally,2.0
2024-02-13T22:57:26Z,I am tired,3.0
2024-02-12T16:30:18Z,lava,3.0
2024-02-11T19:00:27Z,I continue to be unwell,2.0
2024-02-11T17:02:57Z,I am unwell,3.0
2024-02-10T21:27:25Z,a surprise,4.0
2024-02-10T16:36:40Z,wow,5.0
2024-02-08T21:36:50Z,that's more like it,5.0
2024-02-08T16:13:53Z,waste of time,1.0
2024-02-08T03:46:35Z,at last,4.0
2024-02-06T16:56:03Z,that's more like it,5.0
2024-02-06T15:49:27Z,not cute,2.0
2024-02-06T03:08:19Z,thank goodness we made it home,3.0
2024-02-05T01:25:44Z,I waited all day for this,2.0
2024-02-04T03:35:48Z,"long day, long poo",4.0
2024-02-02T17:51:04Z,tolerable,2.0
2024-02-02T08:09:18Z,late night stress poo,2.0
2024-02-01T18:03:08Z,I did what had to be done,3.0
2024-01-31T21:11:57Z,"hot and spicy, but not fun",3.0
2024-01-30T19:38:39Z,sucked ,1.0
2024-01-30T15:54:47Z,rushed,3.0
2024-01-29T08:20:41Z,tired ,1.0
2024-01-27T00:46:44Z,sad and spicy,3.0
2024-01-26T19:48:03Z,literal panic rush,4.0
2024-01-25T17:01:34Z,I ran,4.0
2024-01-23T15:54:06Z,speed,5.0
2024-01-22T16:29:16Z,the tea worked,4.0
2024-01-22T01:38:22Z,"I said ""oh no"" out loud",2.0
2024-01-22T00:03:55Z,"I couldn't hold it, I abandoned my child",4.0
2024-01-19T06:34:10Z,I ran,5.0
2024-01-18T21:29:00Z,eh,2.0
2024-01-17T17:11:35Z,stinky but flowed well,4.0
2024-01-16T17:31:39Z,I couldn't hold it,4.0
2024-01-16T15:29:51Z,nothing like a little panic to get your bowels moving ,4.0
2024-01-16T04:25:52Z,what a long day,4.0
2024-01-12T22:19:18Z,way too solid,2.0
2024-01-12T06:46:07Z,I waited for you in the rain,3.0
2024-01-09T17:41:21Z,I couldn't hold it,3.0
2024-01-08T07:26:18Z,so bad it shouldn't count,1.0
2024-01-08T01:55:20Z,surprise,4.0
2024-01-07T20:27:21Z,oh my word danger,3.0
2024-01-07T05:38:48Z,Joe literally scared the crap out of me,2.0
2024-01-07T04:10:34Z,"late nite tea, late nite poo",4.0
2024-01-04T20:24:09Z,baaaad,1.0
2024-01-04T04:56:25Z,a sudden shock,1.0
2024-01-03T22:27:09Z,bad,1.0
2024-01-03T06:14:28Z,nite nite,4.0
2024-01-02T16:32:22Z,tea power,5.0
2024-01-01T17:59:33Z,happy new year,5.0
2023-12-29T20:25:57Z,I ran for this ,5.0
2023-12-28T17:24:50Z,panic,4.0
2023-12-27T02:53:54Z,"baby crawlin, poo runnin",3.0
2023-12-25T16:00:35Z,merry Christmas ,5.0
2023-12-24T16:30:34Z,interrupted,3.0
2023-12-24T06:16:59Z,waited a long time,2.0
2023-12-22T16:45:22Z,instantaneous explosion,4.0
2023-12-21T17:51:42Z,desperate times call for desperate poos,4.0
2023-12-20T19:05:32Z,weak,2.0
2023-12-19T16:48:20Z,hot hot hot,4.0
2023-12-19T01:26:14Z,spicy,3.0
2023-12-18T20:14:45Z,meh,3.0
2023-12-17T20:18:58Z,at last,3.0
2023-12-15T16:49:58Z,the logistics of this with the baby made this challenging,2.0
2023-12-14T17:39:20Z,teeeea,3.0
2023-12-13T16:05:48Z,I'm so tired ,3.0
2023-12-12T20:20:57Z,sickly,2.0
2023-12-11T20:50:15Z,standing desk,3.0
2023-12-11T14:54:26Z,sickly poo,3.0
2023-12-11T04:06:49Z,fiberless,2.0
2023-12-10T16:36:19Z,bad,1.0
2023-12-09T16:09:35Z,the usual,3.0
2023-12-08T17:06:02Z,took a while,3.0
2023-12-07T16:23:01Z,quick hop n skip,4.0
2023-12-07T04:22:00Z,tired,2.0
2023-12-06T21:36:06Z,birth,5.0
2023-12-05T21:21:46Z,a good break,4.0
2023-12-04T17:47:12Z,tea activated,5.0
2023-12-03T04:49:12Z,bad,1.0
2023-12-03T00:02:00Z,post museum,3.0
2023-12-01T17:06:34Z,tea is my friend,5.0
2023-11-30T18:51:39Z,I drank more tea,4.0
2023-11-30T16:25:53Z,tea,4.0
2023-11-28T17:54:02Z,ran in the middle of a meeting ,2.0
2023-11-27T19:23:54Z,desperation,4.0
2023-11-27T15:57:04Z,eh,1.0
2023-11-26T03:14:47Z,took a while to arrive,3.0
2023-11-23T15:43:30Z,Aunt Flo is here,4.0
2023-11-23T03:15:42Z,more gas than substance,2.0
2023-11-22T14:25:25Z,butt butt butt,1.0
2023-11-21T22:54:00Z,rough,2.0
2023-11-21T02:35:21Z,I needed this,3.0
2023-11-19T23:41:33Z,not good enough,2.0
2023-11-17T16:17:47Z,a waterfall,3.0
2023-11-16T17:39:56Z,late in the morning but I'll take it,4.0
2023-11-15T16:05:16Z,BLACK TEEEEAAAA,5.0
2023-11-14T21:27:10Z,pre-shower,4.0
2023-11-14T15:52:48Z,rushed,3.0
2023-11-13T16:40:58Z,still sick,3.0
2023-11-12T19:01:37Z,sick poo,2.0
2023-11-11T17:19:47Z,oh my heavens no,1.0
2023-11-11T16:37:48Z,oh no?,2.0
2023-11-11T15:48:16Z,wow one cup of tea is all it takes,4.0
2023-11-11T13:00:22Z,"at last, I've waited so long",4.0
2023-11-08T15:21:05Z,needed to brew,3.0
2023-11-07T21:07:45Z,yawn,3.0
2023-11-06T15:20:45Z,pakistani tea baby,4.0
2023-11-03T15:56:07Z,chai works fast,4.0
2023-11-03T00:12:00Z,post walk,3.0
2023-11-03T05:11:33Z,my body really wants to forget the Iberian peninsula,4.0
2023-11-02T10:25:23Z,home sweet home,4.0
2023-10-31T21:27:30Z,surprise,3.0
2023-10-31T14:31:08Z,all this walkin ,4.0
2023-10-30T13:21:49Z,"baby poops, I poop",5.0
2023-10-30T00:51:41Z,late nite delite,4.0
2023-10-28T00:04:11Z,"waited a while, why don't Europeans drink more water",3.0
2023-10-26T20:16:00Z,phew,3.0
2023-10-24T15:00:57Z,obrigada ,4.0
2023-10-22T22:43:47Z,the tea finally worked,5.0
2023-10-21T15:29:44Z,LAVAAAA,4.0
2023-10-20T15:46:50Z,"the hot chicken is back
(not me)
(the chicken I ate)",4.0
2023-10-19T15:57:43Z,quick between meetings,3.0
2023-10-18T18:32:59Z,not my fave,2.0
2023-10-17T21:44:16Z,about time,3.0
2023-10-16T18:37:20Z,am I... unwell,3.0
2023-10-16T16:14:50Z,why do I eat spicy food,1.0
2023-10-16T15:04:47Z,ahhhhh,2.0
2023-10-14T13:47:00Z,mornin dump,3.0
2023-10-13T22:07:33Z,why is it spicy,4.0
2023-10-11T20:16:23Z,apples have made me so regular,4.0
2023-10-11T17:29:11Z,exploooode,3.0
2023-10-10T18:59:43Z,a waterfall,3.0
2023-10-10T13:51:52Z,small,2.0
2023-10-09T15:40:30Z,explosion,4.0
2023-10-08T22:09:35Z,APPLES,5.0
2023-10-08T18:41:01Z,I have consumed so many apples,4.0
2023-10-06T21:42:09Z,I had to run away mid conversation ,5.0
2023-10-04T15:21:03Z,"wow, so speedy",4.0
2023-10-03T14:41:58Z,empty empty empty,4.0
2023-10-02T19:23:37Z,lil breaky ,3.0
2023-10-02T15:22:43Z,nice,4.0
2023-09-29T15:00:21Z,delayed morning poo ,3.0
2023-09-28T23:44:35Z,good ol tea and standing desk combo,5.0
2023-09-27T18:17:55Z,tiny,2.0
2023-09-27T14:18:32Z,good morning spicy taco ,4.0
2023-09-25T20:13:36Z,less rush now,3.0
2023-09-25T18:57:34Z,rushed before a call,2.0
2023-09-25T14:11:49Z,panicky,4.0
2023-09-24T20:05:38Z,explodey ,4.0
2023-09-23T14:44:35Z,sludge,2.0
2023-09-22T15:52:03Z,lava,4.0
2023-09-21T21:06:57Z,oh ya kno,3.0
2023-09-21T14:43:59Z,quick one before a shower,3.0
2023-09-20T21:25:51Z,standing desk,3.0
2023-09-19T15:27:05Z,black teeeeeaaa,4.0
2023-09-18T19:59:06Z,panic poo,1.0
2023-09-18T15:18:26Z,I think poop map is getting some rewrites ,3.0
2023-09-18T06:23:15Z,too late for this,2.0
2023-09-18T01:35:00Z,not good,1.0
2023-09-17T20:39:59Z,ahhh,2.0
2023-09-15T20:29:26Z,emptiness,5.0
2023-09-15T15:54:34Z,wee lil break,3.0
2023-09-14T13:41:39Z,yesterday's kimchi fried rice is today's chaotic morning,3.0
2023-09-13T17:04:51Z,"standing desk and tea, a chaotic combo",4.0
2023-09-13T05:04:27Z,eh,2.0
2023-09-11T15:43:32Z,black tea panic,4.0
2023-09-11T04:06:34Z,getting sleepy,4.0
2023-09-10T18:45:38Z,"baby watched me during this, it was vulnerable",3.0
2023-09-08T14:24:51Z,a little morning surprise,3.0
2023-09-06T22:12:42Z,WHY CHICKEN WRAP WHY,2.0
2023-09-06T16:59:11Z,the standing desk and tea combo,4.0
2023-09-05T19:59:32Z,midday plop,4.0
2023-09-04T02:41:00Z,forgot this one,3.0
2023-09-05T02:40:54Z,"couldn't poo all day, then tea to the rescue",4.0
2023-09-02T18:30:49Z,Saturday chill poo day,5.0
2023-09-01T21:47:04Z,the standing desk strikes again,5.0
2023-08-31T21:03:28Z,"so much tea, so many blueberries",4.0
2023-08-29T16:38:48Z,black tea strikes again,4.0
2023-08-28T14:03:44Z,good morning,4.0
2023-08-26T21:06:12Z,what a nice day,5.0
2023-08-26T16:10:21Z,thank you black tea for helping me,5.0
2023-08-25T04:39:26Z,I needed this after a long day,4.0
2023-08-21T19:56:38Z,NOOOOO,1.0
2023-08-21T14:14:01Z,it burns,2.0
2023-08-18T15:47:42Z,I have not pooped enough this week,2.0
2023-08-15T00:41:57Z,I have eaten so much,3.0
2023-08-14T14:06:38Z,good morning,5.0
2023-08-14T04:08:13Z,dangerous,2.0
2023-08-13T22:57:46Z,tummy troubles ,3.0
2023-08-11T18:31:47Z,"dang, did not miss period poops",3.0
2023-08-11T14:29:00Z,eh,2.0
2023-08-09T15:38:54Z,black tea... wee,4.0
2023-08-09T00:57:52Z,"oh no, I did not expect this",1.0
2023-08-08T21:23:32Z,small one,2.0
2023-08-08T16:14:32Z,ran for this,3.0
2023-08-07T01:23:02Z,my back hurts,1.0
2023-08-06T14:36:41Z,even bad tea is powerful,4.0
2023-08-04T20:44:55Z,tea did this,4.0
2023-08-04T13:13:49Z,good morning world,5.0
2023-08-03T22:42:32Z,"it is simple: the baby poops, and I poop",4.0
2023-08-03T14:56:06Z,took a while,4.0
2023-08-02T13:28:09Z,lil morning poo poo,4.0
2023-08-01T14:52:50Z,small,3.0
2023-07-31T22:56:02Z,my tummy still hurts,1.0
2023-07-31T21:39:39Z,this made my tummy hurt both before and after,1.0
2023-07-31T13:28:30Z,decent flow,4.0
2023-07-30T13:41:03Z,thank you cherries,5.0
2023-07-30T05:27:42Z,SO SPICY,2.0
2023-07-29T13:07:47Z,sleepy poo,3.0
2023-07-27T19:24:51Z,harder than it should be,3.0
2023-07-26T16:55:23Z,so many cherries,4.0
2023-07-25T17:29:02Z,the fiber is working,4.0
2023-07-24T13:12:09Z,not digging the vibe but better than yesterday,2.0
2023-07-24T04:27:38Z,bad,1.0
2023-07-22T03:12:36Z,winding down for the evening,3.0
2023-07-20T14:06:11Z,I must finish before the baby poo starts,4.0
2023-07-18T12:36:59Z,this got me out of bed,2.0
2023-07-17T14:38:19Z,I am fully and entirely empty,4.0
2023-07-16T13:34:50Z,why is it spicy??? why,3.0
2023-07-15T14:04:33Z,IT BURNS,1.0
2023-07-12T14:40:47Z,baby is yelling at me for attention but doody calls,4.0
2023-07-11T15:14:39Z,had to run to make this happen,4.0
2023-07-10T15:07:42Z,incredibly necessary and smelly,4.0
2023-07-08T13:41:25Z,this woke me up ☹️,2.0
2023-07-07T14:21:38Z,SPICY AHHH,2.0
2023-07-06T15:43:22Z,I was waiting for this one,5.0
2023-07-04T14:28:46Z,a good flow,4.0
2023-07-03T14:45:09Z,it still burns,2.0
2023-07-03T05:27:35Z,the hot pot... it burns,3.0
2023-07-02T14:21:32Z,pretty solid,4.0
2023-06-29T15:19:04Z,"not my fave, but not bad",3.0
2023-06-27T14:45:22Z,morning,2.0
2023-06-26T15:53:03Z,I had to stop cuddling the baby because this was ferocious ,3.0
2023-06-24T13:37:16Z,this got me out of bed earlier than I wanted,2.0
2023-06-23T14:46:49Z,this just wouldn't stop ,1.0
2023-06-21T14:12:29Z,lava,4.0
2023-06-19T15:18:26Z,all of the BBQ is gone,4.0
2023-06-18T15:17:11Z,"my child explodes, I explode",2.0
2023-06-17T14:44:40Z,forced me to move around at least,2.0
2023-06-16T14:39:14Z,morn morn,3.0
2023-06-16T06:38:00Z,night night,3.0
2023-06-15T14:38:18Z,kicking off the morning,4.0
2023-06-15T01:55:02Z,"goodbye, fried rice",4.0
2023-06-14T14:12:24Z,smelly,3.0
2023-06-12T14:09:47Z,spicy chicken coming back,3.0
2023-06-11T17:06:25Z,"nothing special, but got the job done",4.0
2023-06-11T05:03:50Z,nice one before bed,4.0
2023-06-10T14:24:13Z,"goodbye, fruit",4.0
2023-06-09T15:29:10Z,fish tacos ,4.0
2023-06-08T14:42:13Z,it just wouldn't stop ,3.0
2023-06-06T16:11:48Z,"brewed for a while, thank you salad",5.0
2023-06-04T14:46:31Z,"I couldn't make it upstairs in time, had to run to the nearest toilet, wow",3.0
2023-06-03T16:36:25Z,rekt toilet,5.0
2023-06-01T19:55:26Z,"droppin off some kids at the pool, pretty good",5.0
2023-05-31T16:44:56Z,"spicy tacos, spicy poo",4.0
2023-05-29T18:43:47Z,anxiety driven,2.0
2023-05-28T13:48:59Z,driven by anxiety and noodles,3.0
2023-05-27T17:39:00Z,"very solid, but not too solid, no complaints ",5.0
2023-05-27T13:21:54Z,smelly but satisfying,4.0
2023-05-26T13:04:01Z,"I need to eat more fiber, again ",2.0
2023-05-23T19:02:22Z,I don't want to talk about it,1.0
2023-05-23T13:36:58Z,I had to put down the baby and run for this,4.0
2023-05-22T14:06:03Z,the more arrived quickly,4.0
2023-05-22T13:48:25Z,there's more where that came from,3.0
2023-05-21T23:01:36Z,good effort,3.0
2023-05-20T14:30:12Z,very solid,4.0
2023-05-19T13:29:34Z,a quadruple flush explosion,5.0
2023-05-17T14:05:50Z,spicy,4.0
2023-05-16T17:43:00Z,"had to do some very stealthy baby nap avoidance for this, worth it ",4.0
2023-05-15T13:18:42Z,I need more time,2.0
2023-05-14T13:19:25Z,a rush before baby needs food,3.0
2023-05-13T00:22:54Z,"this feels like a ""part 1"" style poo, I need more time to brew",2.0
2023-05-12T10:15:00Z,yawn,3.0
2023-05-11T12:35:47Z,I need stool softeners dang,3.0
2023-05-09T14:11:39Z,barely conscious ,3.0
2023-05-08T23:30:49Z,"thank you, taco bell",5.0
2023-05-08T16:40:18Z,usual biz,4.0
2023-05-07T21:45:05Z,"eh, fine",3.0
2023-05-06T14:05:48Z,"poop or baby was gonna get me out of bed, and this time it was poop",3.0
2023-05-06T03:37:02Z,very satisfying,5.0
2023-05-05T14:57:19Z,nah,2.0
2023-05-03T13:51:09Z,lava,4.0
2023-05-02T20:40:46Z,painful but good size,2.0
2023-05-02T15:25:29Z,I'm just...so tired,3.0
2023-05-01T21:09:00Z,"oh no, but also oh yes",4.0
2023-05-01T01:34:21Z,held this in for too long because sleeping baby,3.0
2023-04-29T23:05:05Z,ahhhhhhh,3.0
2023-04-29T18:56:31Z,I think I have seen a glimpse of hell,1.0
2023-04-29T01:50:25Z,ow,2.0
2023-04-28T03:40:45Z,so painful when you can't push,1.0
2023-04-27T05:55:27Z,literally the largest poo I've had in like... over a year maybe,5.0
2023-04-25T10:27:09Z,"really bad, but hey, frequency is coming back ",2.0
2023-04-25T07:44:55Z,unholy,1.0
2023-04-24T11:56:32Z,I will never take pooping for granted again,2.0
2023-04-21T09:53:35Z,now *this* is the last pre-baby poo,5.0
2023-04-21T02:51:58Z,phew,5.0
2023-04-20T22:26:34Z,hopefully this isn't my last poo before giving birth but who knows,4.0
2023-04-20T02:30:37Z,"I needed this, and I need more",4.0
2023-04-18T06:41:20Z,I need to stop pooping in the middle of the night,3.0
2023-04-17T06:49:31Z,gotta do this to sleep,3.0
2023-04-16T21:30:09Z,"heavens I need so much more fiber, baby's compressin the poo",2.0
2023-04-14T20:38:07Z,too solid,2.0
2023-04-14T04:22:51Z,a surprise,3.0
2023-04-13T14:20:00Z,this finally got me out of bed ,4.0
2023-04-12T14:13:58Z,"good morning, world",4.0
2023-04-11T17:53:16Z,post meeting poo,3.0
2023-04-10T19:07:16Z,"nothing special, very run-of-the-mill ",3.0
2023-04-10T01:50:20Z,Easter is better now,4.0
2023-04-09T15:16:15Z,"not great, ugh, happy Easter",1.0
2023-04-09T04:21:08Z,thank goodness for stool softeners tbh,4.0
2023-04-08T04:32:22Z,"really satisfying, just excellent",5.0
2023-04-07T06:23:55Z,"I need more fiber and probably less pie, but I don't like that as a statement",4.0
2023-04-06T16:25:23Z,not amazing but got the job done,3.0
2023-04-05T16:25:00Z,eh,3.0
2023-04-04T15:34:57Z,"last poo before hospital, wish it were better",3.0
2023-04-03T19:10:33Z,hello spicy chicken,3.0
2023-04-03T04:51:44Z,a small surprise,4.0
2023-04-02T23:38:38Z,"wow, huge, had to power walk to make it",5.0
2023-04-01T16:26:30Z,the tea worked fast today,4.0
2023-04-01T05:08:13Z,getting one in before bed,4.0
2023-03-31T17:40:51Z,"run of the mill, eh",3.0
2023-03-30T16:03:46Z,"thank you tea, ol reliable",5.0
2023-03-29T05:02:16Z,took some time,2.0
2023-03-27T18:29:19Z,standing desk + tea = poo for me,4.0
2023-03-25T17:07:19Z,had to really walk around to get this going,3.0
2023-03-25T01:38:24Z,stinky,2.0
2023-03-23T17:35:44Z,"not satisfying, very disappointing ",1.0
2023-03-23T01:40:25Z,a good surprise ,4.0
2023-03-22T20:58:36Z,"middle of the road, just okay",3.0
2023-03-21T18:26:58Z,free flow,5.0
2023-03-21T05:11:24Z,waited way too long for something so unsatisfactory ,2.0
2023-03-19T02:39:24Z,Lebanese food baby,4.0
2023-03-18T01:00:19Z,"miss you already, sandwich",3.0
2023-03-17T06:06:02Z,"late nite, doin it rite",4.0
2023-03-16T00:58:22Z,"post-hot pot, very thorough",5.0
2023-03-14T21:44:11Z,had to leave a meeting early,4.0
2023-03-14T01:20:42Z,had to rush to a stall for this to make it in time,3.0
2023-03-13T23:56:43Z,"not that satisfying, but I'm glad it's finally happening after a long day",3.0
2023-03-12T21:53:55Z,post nap poo,4.0
2023-03-12T05:14:03Z,"so spicy, I am not well",2.0
2023-03-11T21:26:10Z,spicy noodles sayin hey,4.0
2023-03-11T07:08:27Z,the preshah ,3.0
2023-03-09T19:23:09Z,"bring it home, cup o' tea, legggooo",4.0
2023-03-09T01:25:06Z,"take me home, boba",4.0
2023-03-08T07:21:45Z,more gas than substance,3.0
2023-03-07T06:46:22Z,thank you cabbage for this experience,5.0
2023-03-06T16:39:00Z,had to wait a long time for this one but really solid stuff,4.0
2023-03-05T06:00:24Z,not great but honestly a relief after a long day,3.0
2023-03-04T04:27:00Z,"I am cursed, I either poop a ton or not enough",2.0
2023-03-01T09:45:25Z,I'm very sad and tired of pooping,1.0
2023-03-01T07:06:11Z,"this woke me up, very upsetting",1.0
2023-03-01T04:35:33Z,wow the fiber gummies worked fast,3.0
2023-03-01T03:20:40Z,"I need more fiber in the diet, once again, but this was good",4.0
2023-02-27T17:32:16Z,"rushed between meetings, but great tbh",4.0
2023-02-27T05:09:03Z,"took way, way too long to happen",3.0
2023-02-25T23:04:06Z,oolong power,4.0
2023-02-24T05:11:39Z,a real challenge but worth the effort,4.0
2023-02-23T05:51:39Z,took a lot of work and time to get this mediocre one out,3.0
2023-02-20T17:14:02Z,"when my body has tea it says ""make room""",3.0
2023-02-19T19:47:04Z,"I legitimately screamed, the spicy hot pot has its revenge",2.0
2023-02-19T18:21:32Z,a dump of dumps ,4.0
2023-02-19T04:53:39Z,came out like a bullet train,3.0
2023-02-17T22:49:39Z,a sudden surprise,3.0
2023-02-17T20:37:51Z,"tea is amazing, best poo in a while",5.0
2023-02-17T00:28:23Z,"not good, not a fan",1.0
2023-02-16T07:04:43Z,took some time for this to exist,3.0
2023-02-14T16:37:21Z,small but mighty,3.0
2023-02-13T21:00:35Z,this didn't feel great,2.0
2023-02-12T00:38:42Z,"took a walk, eased this out",4.0
2023-02-10T19:36:47Z,a hearty meal for a hearty result,5.0
2023-02-09T16:22:27Z,needed some tea to kick this out,3.0
2023-02-08T18:50:55Z,the standing desk strikes again,4.0
2023-02-07T22:49:21Z,the standing desk strikes again ,4.0
2023-02-06T19:03:24Z,this was kinda gross,3.0
2023-02-06T04:16:42Z,"I had low hopes for this but it really was a great one, what a good end to the evening",5.0
2023-02-04T23:57:41Z,"thank you, KBBQ",4.0
2023-02-03T22:18:01Z,this was not a great experience ,1.0
2023-02-03T20:21:31Z,I ran,4.0
2023-02-02T03:02:29Z,a good end of day run,4.0
2023-01-31T22:20:02Z,too solid,3.0
2023-01-29T21:16:20Z,ran upstairs for this,3.0
2023-01-28T23:57:13Z,I need more flow,1.0
2023-01-27T23:41:25Z,"eh, didn't really enjoy this",2.0
2023-01-27T16:55:26Z,"didn't happen earlier, just needed tea to kick in",3.0
2023-01-27T06:32:47Z,late night delight,4.0
2023-01-25T20:05:18Z,"standing desk and tea, powerful combo ",4.0
2023-01-24T17:08:01Z,"good flow, wish there were more content",3.0
2023-01-23T01:55:21Z,the spice from yesterday has arrived,4.0
2023-01-22T22:56:29Z,I waited so long for this,3.0
2023-01-21T21:39:17Z,"not great, I think it'll be better later",2.0
2023-01-20T16:27:43Z,"eh, got me moving",3.0
2023-01-19T18:55:58Z,being with child really doesn't aid the pooping experience,3.0
2023-01-17T18:48:25Z,had to run to make this,3.0
2023-01-16T20:59:15Z,oh my heavens this is definitely part two of what happened earlier,4.0
2023-01-16T16:04:16Z,"for all the waiting I did, this felt like not enough",3.0
2023-01-15T20:39:33Z,"wow, I love being home",4.0
2023-01-14T14:26:11Z,got me out of bed this morning,3.0
2023-01-13T16:03:42Z,"did not expect this, I think the fibrous foods are working",3.0
2023-01-13T05:37:36Z,"long day, short poop",3.0
2023-01-12T21:00:29Z,the stress of the past two days is finally released,5.0
2023-01-11T14:48:41Z,"not my favorite, but grateful that this finally showed up",2.0
2023-01-09T22:48:04Z,a lil plop of caffeine ,3.0
2023-01-09T03:18:57Z,"really satisfying, but smelly tho ",4.0
2023-01-08T06:21:44Z,I've realized that my lack of caffeine this week is probably why my poops have been so sporadic,3.0
2023-01-07T06:19:24Z,so much gas for so little results,3.0
2023-01-06T17:36:21Z,"heavens, I needed this",4.0
2023-01-05T22:29:37Z,I think I need to up the fiber and water,3.0
2023-01-04T22:49:00Z,genuinely great time,5.0
2023-01-03T17:40:32Z,raisins work hard,4.0
2023-01-03T08:27:11Z,"took way too long for the first poo of the year to arrive, gotta improve",3.0
2022-12-31T16:30:02Z,an explosion to end the year,5.0
2022-12-30T20:26:55Z,finishing what I started earlier,4.0
2022-12-30T14:22:46Z,the hot pot started to erupt out of me,4.0
2022-12-29T21:38:29Z,fully empty,3.0
2022-12-28T20:30:46Z,"eh, not worth the wait",3.0
2022-12-27T20:30:54Z,"thanks, boba ",4.0
2022-12-26T08:01:39Z,had to coax this out with extra tea,3.0
2022-12-24T16:04:52Z,time to start the magical day,4.0
2022-12-23T16:04:09Z,"this couldn't happen last night, it needed time",3.0
2022-12-23T00:13:09Z,okay this was not bad,4.0
2022-12-21T18:49:56Z,I think I need more fiber,3.0
2022-12-20T18:37:28Z,this was waves of content,4.0
2022-12-18T20:51:52Z,the relief I felt letting this go,4.0
2022-12-17T17:08:49Z,"the big one, triggered by tea",4.0
2022-12-17T03:35:36Z,"kind of small, I think a big one is coming",3.0
2022-12-15T06:53:50Z,wasn't feeling well but now I feel better,3.0
2022-12-13T16:35:23Z,tea-induced,4.0
2022-12-12T06:01:00Z,"a lil rough, need more fiber",3.0
2022-12-11T20:52:13Z,I love my home,4.0
2022-12-10T15:45:46Z,LAND POOP,5.0
2022-12-08T13:03:35Z,biggest sea poo yet,4.0
